## begin version 0.98 source file header             
## generated at 38
## from output of MCNPX case mctal, described as:   
## mcnpx      2.6.0  01/20/19 16:04:13   41   40000000  5009152019712
##  allph cylindrical para hydrogen moderator                                      
## Pulse shapes are as calculated with current tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  2.2408e+14 p/pulse and  1.300 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error        Peak Flux                Pulse Time      FWHM pulse width      RMS pulse width
##    E             l          f(E)         s(E)         f(l)         s(l)           pf(E)                    pt(E)           fwhm                  rms
##    eV        Angstroms      n/sterad/pulse/eV         n/sterad/pulse/Angstrom     n/sterad/pulse/Angstrom  us              us                    us
##
  2.6607e-04   1.7533e+01   1.3127e+14   8.5552e+11   3.9840e+09   2.5965e+07   3.5159e+11   1.4987e+02   3.2884e+02   1.7332e+02
  2.9854e-04   1.6553e+01   1.3207e+14   8.2023e+11   4.7641e+09   2.9587e+07   3.7933e+11   1.8868e+02   3.0495e+02   1.7092e+02
  3.3497e-04   1.5627e+01   1.3717e+14   7.9855e+11   5.8804e+09   3.4235e+07   3.9433e+11   1.8868e+02   2.9817e+02   1.6855e+02
  3.7584e-04   1.4753e+01   1.4544e+14   7.8468e+11   7.4103e+09   3.9981e+07   4.3467e+11   1.8868e+02   2.8196e+02   1.6460e+02
  4.2170e-04   1.3927e+01   1.6438e+14   8.0105e+11   9.9545e+09   4.8509e+07   4.9262e+11   1.6816e+02   2.7478e+02   1.6393e+02
  4.7315e-04   1.3148e+01   1.7962e+14   7.9010e+11   1.2927e+10   5.6865e+07   5.7124e+11   1.6816e+02   2.6371e+02   1.6218e+02
  5.3088e-04   1.2413e+01   1.9323e+14   7.7899e+11   1.6529e+10   6.6634e+07   6.3747e+11   1.6816e+02   2.5051e+02   1.6048e+02
  5.9566e-04   1.1718e+01   2.0007e+14   7.5509e+11   2.0340e+10   7.6765e+07   6.7084e+11   1.6816e+02   2.4007e+02   1.5780e+02
  6.6834e-04   1.1063e+01   2.1598e+14   7.4756e+11   2.6096e+10   9.0325e+07   7.6575e+11   1.6816e+02   2.2480e+02   1.5639e+02
  7.4989e-04   1.0444e+01   2.3434e+14   7.4418e+11   3.3653e+10   1.0687e+08   8.5900e+11   1.6816e+02   2.1558e+02   1.5600e+02
  8.4140e-04   9.8598e+00   2.4821e+14   7.2737e+11   4.2363e+10   1.2414e+08   9.3492e+11   1.6816e+02   2.0867e+02   1.5364e+02
  9.4406e-04   9.3082e+00   2.6548e+14   7.1515e+11   5.3851e+10   1.4506e+08   1.0307e+12   1.4987e+02   2.0340e+02   1.5189e+02
  1.0593e-03   8.7875e+00   2.8064e+14   6.9797e+11   6.7656e+10   1.6827e+08   1.1281e+12   1.6816e+02   1.9243e+02   1.5192e+02
  1.1885e-03   8.2959e+00   2.9665e+14   6.8192e+11   8.5000e+10   1.9539e+08   1.2412e+12   1.4987e+02   1.8569e+02   1.5045e+02
  1.3335e-03   7.8319e+00   3.1255e+14   6.6580e+11   1.0644e+11   2.2673e+08   1.3292e+12   1.4987e+02   1.7980e+02   1.4935e+02
  1.4962e-03   7.3938e+00   3.2605e+14   6.4370e+11   1.3196e+11   2.6053e+08   1.4432e+12   1.4987e+02   1.7022e+02   1.4903e+02
  1.6788e-03   6.9802e+00   3.3969e+14   6.2322e+11   1.6340e+11   2.9978e+08   1.5497e+12   1.1905e+02   1.6594e+02   1.4854e+02
  1.8836e-03   6.5897e+00   3.5311e+14   6.0125e+11   2.0187e+11   3.4373e+08   1.6677e+12   1.1905e+02   1.5951e+02   1.4798e+02
  2.1135e-03   6.2211e+00   3.6714e+14   5.7906e+11   2.4946e+11   3.9345e+08   1.7795e+12   1.1905e+02   1.5302e+02   1.4755e+02
  2.3714e-03   5.8731e+00   3.7889e+14   5.5737e+11   3.0597e+11   4.5010e+08   1.8933e+12   1.0610e+02   1.4704e+02   1.4720e+02
  2.6607e-03   5.5445e+00   3.8942e+14   5.3587e+11   3.7375e+11   5.1430e+08   1.9931e+12   1.0610e+02   1.4157e+02   1.4648e+02
  2.9854e-03   5.2344e+00   3.9734e+14   5.1545e+11   4.5324e+11   5.8796e+08   2.0952e+12   1.0610e+02   1.3714e+02   1.4623e+02
  3.3497e-03   4.9416e+00   4.0314e+14   4.9548e+11   5.4653e+11   6.7173e+08   2.2046e+12   9.4563e+01   1.3107e+02   1.4583e+02
  3.7584e-03   4.6652e+00   4.0416e+14   5.0275e+11   6.5121e+11   8.1006e+08   2.2697e+12   9.4563e+01   1.2553e+02   1.4754e+02
  4.2170e-03   4.4042e+00   4.0001e+14   4.6599e+11   7.6602e+11   8.9237e+08   2.3065e+12   9.4563e+01   1.2159e+02   1.4554e+02
  4.7315e-03   4.1578e+00   3.9989e+14   4.4868e+11   9.1013e+11   1.0212e+09   2.4031e+12   8.4279e+01   1.1524e+02   1.4458e+02
  5.3088e-03   3.9252e+00   3.9510e+14   4.2733e+11   1.0687e+12   1.1559e+09   2.4531e+12   8.4279e+01   1.0931e+02   1.4419e+02
  5.9566e-03   3.7057e+00   3.9003e+14   4.0604e+11   1.2539e+12   1.3054e+09   2.5274e+12   7.5114e+01   1.0348e+02   1.4273e+02
  6.6834e-03   3.4984e+00   3.8153e+14   3.8756e+11   1.4578e+12   1.4808e+09   2.5972e+12   7.5114e+01   9.6555e+01   1.4205e+02
  7.4989e-03   3.3027e+00   3.6645e+14   3.6708e+11   1.6641e+12   1.6670e+09   2.5779e+12   6.6945e+01   9.1606e+01   1.4182e+02
  8.4140e-03   3.1179e+00   3.4839e+14   3.4746e+11   1.8803e+12   1.8753e+09   2.5494e+12   6.6945e+01   8.6686e+01   1.4118e+02
  9.4406e-03   2.9435e+00   3.2984e+14   3.2784e+11   2.1158e+12   2.1029e+09   2.5317e+12   5.9665e+01   8.0789e+01   1.4014e+02
  1.0593e-02   2.7789e+00   3.0655e+14   3.0618e+11   2.3371e+12   2.3343e+09   2.4284e+12   5.9665e+01   7.6721e+01   1.3959e+02
  1.1885e-02   2.6234e+00   2.8031e+14   2.8077e+11   2.5398e+12   2.5440e+09   2.3631e+12   5.3176e+01   7.1173e+01   1.3884e+02
  1.3335e-02   2.4767e+00   2.4636e+14   2.5377e+11   2.6530e+12   2.7328e+09   2.1603e+12   4.7394e+01   6.6149e+01   1.3797e+02
  1.4962e-02   2.3381e+00   1.9246e+14   2.0657e+11   2.4633e+12   2.6439e+09   1.8039e+12   4.2240e+01   6.0722e+01   1.3673e+02
  1.6788e-02   2.2073e+00   1.3770e+14   1.6058e+11   2.0945e+12   2.4427e+09   1.4105e+12   2.6651e+01   5.3232e+01   1.3534e+02
  1.8836e-02   2.0838e+00   1.0188e+14   1.3098e+11   1.8419e+12   2.3679e+09   1.1976e+12   2.3753e+01   4.4025e+01   1.3436e+02
  2.1135e-02   1.9673e+00   7.6152e+13   1.0801e+11   1.6362e+12   2.3208e+09   1.0177e+12   2.1170e+01   3.7663e+01   1.3207e+02
  2.3714e-02   1.8572e+00   5.4723e+13   8.8303e+10   1.3974e+12   2.2550e+09   8.5073e+11   1.8868e+01   3.1172e+01   1.3050e+02
  2.6607e-02   1.7533e+00   4.0360e+13   7.2948e+10   1.2249e+12   2.2140e+09   7.2961e+11   1.8868e+01   2.5437e+01   1.2886e+02
  2.9854e-02   1.6553e+00   3.0211e+13   6.7587e+10   1.0897e+12   2.4379e+09   6.4057e+11   1.4987e+01   2.1270e+01   1.2700e+02
  3.3497e-02   1.5627e+00   2.2592e+13   5.1289e+10   9.6856e+11   2.1988e+09   5.4752e+11   1.4987e+01   1.8517e+01   1.2437e+02
  3.7584e-02   1.4753e+00   1.7258e+13   4.3881e+10   8.7932e+11   2.2358e+09   4.8065e+11   1.1905e+01   1.6202e+01   1.2199e+02
  4.2170e-02   1.3927e+00   1.3417e+13   3.7861e+10   8.1250e+11   2.2927e+09   4.3449e+11   1.1905e+01   1.4321e+01   1.2100e+02
