## begin version 0.98 source file header             
## generated at 20
## from output of MCNPX case mctal, described as:   
## mcnpx      2.6.0  01/20/19 16:04:13   41   40000000  5009152019712
##  allph cylindrical para hydrogen moderator                                      
## Pulse shapes are as calculated with current tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  2.2408e+14 p/pulse and  1.300 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error        Peak Flux                Pulse Time      FWHM pulse width      RMS pulse width
##    E             l          f(E)         s(E)         f(l)         s(l)           pf(E)                    pt(E)           fwhm                  rms
##    eV        Angstroms      n/sterad/pulse/eV         n/sterad/pulse/Angstrom     n/sterad/pulse/Angstrom  us              us                    us
##
  2.6607e-04   1.7533e+01   1.3642e+14   7.5170e+11   4.1405e+09   2.2814e+07   2.5480e+11   2.3753e+02   4.8435e+02   2.3091e+02
  2.9854e-04   1.6553e+01   1.4141e+14   7.3189e+11   5.1010e+09   2.6400e+07   2.7144e+11   2.3753e+02   4.8488e+02   2.2759e+02
  3.3497e-04   1.5627e+01   1.4848e+14   7.1786e+11   6.3654e+09   3.0775e+07   3.0220e+11   2.3753e+02   4.5257e+02   2.2034e+02
  3.7584e-04   1.4753e+01   1.5899e+14   7.0679e+11   8.1009e+09   3.6012e+07   3.2405e+11   2.1170e+02   4.4272e+02   2.1774e+02
  4.2170e-04   1.3927e+01   1.8329e+14   7.2629e+11   1.1099e+10   4.3982e+07   3.8389e+11   2.6651e+02   4.3053e+02   2.1396e+02
  4.7315e-04   1.3148e+01   2.0293e+14   7.2630e+11   1.4606e+10   5.2273e+07   4.3144e+11   2.1170e+02   4.1567e+02   2.0987e+02
  5.3088e-04   1.2413e+01   2.2068e+14   7.2439e+11   1.8876e+10   6.1963e+07   4.7770e+11   2.1170e+02   4.0538e+02   2.0493e+02
  5.9566e-04   1.1718e+01   2.2794e+14   7.0039e+11   2.3173e+10   7.1204e+07   5.1845e+11   2.1170e+02   3.9261e+02   2.0237e+02
  6.6834e-04   1.1063e+01   2.5182e+14   7.0500e+11   3.0427e+10   8.5183e+07   5.8465e+11   2.1170e+02   3.7498e+02   1.9912e+02
  7.4989e-04   1.0444e+01   2.7217e+14   6.9541e+11   3.9085e+10   9.9863e+07   6.5515e+11   2.3753e+02   3.5751e+02   1.9596e+02
  8.4140e-04   9.8598e+00   2.9576e+14   6.9286e+11   5.0478e+10   1.1825e+08   7.2767e+11   2.3753e+02   3.4607e+02   1.9334e+02
  9.4406e-04   9.3082e+00   3.1504e+14   6.8041e+11   6.3904e+10   1.3802e+08   7.9475e+11   2.3753e+02   3.3327e+02   1.9088e+02
  1.0593e-03   8.7875e+00   3.3643e+14   6.6856e+11   8.1106e+10   1.6118e+08   8.8859e+11   1.8868e+02   3.1463e+02   1.8883e+02
  1.1885e-03   8.2959e+00   3.5804e+14   6.5841e+11   1.0259e+11   1.8865e+08   9.6679e+11   1.8868e+02   3.0983e+02   1.8677e+02
  1.3335e-03   7.8319e+00   3.7790e+14   6.4201e+11   1.2869e+11   2.1863e+08   1.0517e+12   2.1170e+02   2.9634e+02   1.8488e+02
  1.4962e-03   7.3938e+00   3.9744e+14   6.2585e+11   1.6085e+11   2.5330e+08   1.1432e+12   1.8868e+02   2.8255e+02   1.8342e+02
  1.6788e-03   6.9802e+00   4.1283e+14   6.0412e+11   1.9858e+11   2.9059e+08   1.2233e+12   1.8868e+02   2.7419e+02   1.8131e+02
  1.8836e-03   6.5897e+00   4.2729e+14   5.8201e+11   2.4428e+11   3.3273e+08   1.2967e+12   1.6816e+02   2.6305e+02   1.8026e+02
  2.1135e-03   6.2211e+00   4.4195e+14   5.5911e+11   3.0029e+11   3.7989e+08   1.3882e+12   1.6816e+02   2.5497e+02   1.7937e+02
  2.3714e-03   5.8731e+00   4.5426e+14   5.3768e+11   3.6683e+11   4.3420e+08   1.4772e+12   1.4987e+02   2.4430e+02   1.7816e+02
  2.6607e-03   5.5445e+00   4.6728e+14   5.1739e+11   4.4848e+11   4.9657e+08   1.5659e+12   1.4987e+02   2.3400e+02   1.7681e+02
  2.9854e-03   5.2344e+00   4.7729e+14   4.9532e+11   5.4444e+11   5.6501e+08   1.6359e+12   1.4987e+02   2.2826e+02   1.7595e+02
  3.3497e-03   4.9416e+00   4.8777e+14   4.8043e+11   6.6127e+11   6.5132e+08   1.7294e+12   1.4987e+02   2.1998e+02   1.7489e+02
  3.7584e-03   4.6652e+00   4.8453e+14   4.7698e+11   7.8070e+11   7.6853e+08   1.7504e+12   1.3357e+02   2.1287e+02   1.7460e+02
  4.2170e-03   4.4042e+00   4.8156e+14   4.4425e+11   9.2218e+11   8.5073e+08   1.8076e+12   1.3357e+02   2.0307e+02   1.7339e+02
  4.7315e-03   4.1578e+00   4.9104e+14   4.3252e+11   1.1176e+12   9.8439e+08   1.8962e+12   1.3357e+02   1.9742e+02   1.7252e+02
  5.3088e-03   3.9252e+00   4.8654e+14   4.1298e+11   1.3161e+12   1.1171e+09   1.9176e+12   1.1905e+02   1.9169e+02   1.7183e+02
  5.9566e-03   3.7057e+00   4.8836e+14   3.9669e+11   1.5700e+12   1.2753e+09   1.9839e+12   1.1905e+02   1.8363e+02   1.7117e+02
  6.6834e-03   3.4984e+00   4.8501e+14   3.8289e+11   1.8532e+12   1.4630e+09   2.0505e+12   1.1905e+02   1.7530e+02   1.7011e+02
  7.4989e-03   3.3027e+00   4.7438e+14   3.6625e+11   2.1542e+12   1.6632e+09   2.0663e+12   1.0610e+02   1.6842e+02   1.6952e+02
  8.4140e-03   3.1179e+00   4.5832e+14   3.4987e+11   2.4736e+12   1.8883e+09   2.0589e+12   1.0610e+02   1.6097e+02   1.6908e+02
  9.4406e-03   2.9435e+00   4.4014e+14   3.3417e+11   2.8233e+12   2.1435e+09   2.0367e+12   9.4563e+01   1.5460e+02   1.6813e+02
  1.0593e-02   2.7789e+00   4.0999e+14   3.0830e+11   3.1256e+12   2.3504e+09   1.9522e+12   9.4563e+01   1.4775e+02   1.6771e+02
  1.1885e-02   2.6234e+00   3.7809e+14   2.8698e+11   3.4258e+12   2.6003e+09   1.8840e+12   8.4279e+01   1.3983e+02   1.6704e+02
  1.3335e-02   2.4767e+00   3.2841e+14   2.5644e+11   3.5366e+12   2.7615e+09   1.6847e+12   7.5114e+01   1.3270e+02   1.6614e+02
  1.4962e-02   2.3381e+00   2.3726e+14   2.0108e+11   3.0366e+12   2.5736e+09   1.2612e+12   6.6945e+01   1.2653e+02   1.6554e+02
  1.6788e-02   2.2073e+00   1.5569e+14   1.5270e+11   2.3682e+12   2.3228e+09   9.0011e+11   4.2240e+01   1.1081e+02   1.6435e+02
  1.8836e-02   2.0838e+00   1.0874e+14   1.2150e+11   1.9659e+12   2.1965e+09   6.9979e+11   3.3552e+01   9.3640e+01   1.6372e+02
  2.1135e-02   1.9673e+00   7.8139e+13   9.9684e+10   1.6789e+12   2.1418e+09   5.7446e+11   2.6651e+01   7.4517e+01   1.6289e+02
  2.3714e-02   1.8572e+00   5.4612e+13   8.0802e+10   1.3946e+12   2.0634e+09   4.8042e+11   2.1170e+01   5.5652e+01   1.6192e+02
  2.6607e-02   1.7533e+00   3.9308e+13   6.7140e+10   1.1930e+12   2.0377e+09   4.0492e+11   1.8868e+01   4.0998e+01   1.6142e+02
  2.9854e-02   1.6553e+00   2.8768e+13   5.6027e+10   1.0377e+12   2.0210e+09   3.4836e+11   1.4987e+01   3.1631e+01   1.6010e+02
  3.3497e-02   1.5627e+00   2.1437e+13   4.7343e+10   9.1905e+11   2.0297e+09   2.9670e+11   1.3357e+01   2.5703e+01   1.6063e+02
  3.7584e-02   1.4753e+00   1.6246e+13   4.0249e+10   8.2777e+11   2.0508e+09   2.6119e+11   1.3357e+01   2.1419e+01   1.5830e+02
  4.2170e-02   1.3927e+00   1.2476e+13   3.5475e+10   7.5552e+11   2.1483e+09   2.2832e+11   1.1905e+01   1.7971e+01   1.5790e+02
  4.7315e-02   1.3148e+00   9.7531e+12   3.0106e+10   7.0195e+11   2.1668e+09   2.0267e+11   1.0610e+01   1.6182e+01   1.5545e+02
  5.3088e-02   1.2413e+00   7.6123e+12   2.5762e+10   6.5115e+11   2.2036e+09   1.8452e+11   8.4279e+00   1.4785e+01   1.5419e+02
  5.9566e-02   1.1718e+00   6.0547e+12   2.2618e+10   6.1554e+11   2.2994e+09   1.7194e+11   9.4563e+00   1.2878e+01   1.5138e+02
  6.6834e-02   1.1063e+00   4.8090e+12   1.9326e+10   5.8105e+11   2.3351e+09   1.5789e+11   8.4279e+00   1.2295e+01   1.4556e+02
  7.4989e-02   1.0444e+00   3.9168e+12   1.7257e+10   5.6246e+11   2.4781e+09   1.4993e+11   7.5114e+00   1.1101e+01   1.4292e+02
  8.4140e-02   9.8598e-01   3.1557e+12   1.5031e+10   5.3859e+11   2.5654e+09   1.3714e+11   8.4279e+00   1.0823e+01   1.3612e+02
  9.4406e-02   9.3082e-01   2.5723e+12   1.3521e+10   5.2177e+11   2.7427e+09   1.3046e+11   6.6945e+00   9.9774e+00   1.2828e+02
  1.0593e-01   8.7875e-01   2.1362e+12   1.2001e+10   5.1500e+11   2.8932e+09   1.3048e+11   7.5114e+00   9.1145e+00   1.1679e+02
  1.1885e-01   8.2959e-01   1.7872e+12   1.0694e+10   5.1207e+11   3.0642e+09   1.2911e+11   5.9665e+00   8.5858e+00   1.0524e+02
  1.3335e-01   7.8319e-01   1.5197e+12   9.6853e+09   5.1752e+11   3.2982e+09   1.2263e+11   6.6945e+00   8.2769e+00   8.9230e+01
  1.4962e-01   7.3938e-01   1.2708e+12   9.0242e+09   5.1434e+11   3.6523e+09   1.1752e+11   5.3176e+00   7.3128e+00   7.8249e+01
  1.6788e-01   6.9802e-01   1.0891e+12   8.0551e+09   5.2390e+11   3.8747e+09   1.1184e+11   4.7394e+00   7.2088e+00   5.7516e+01
  1.8836e-01   6.5897e-01   9.0445e+11   6.9314e+09   5.1707e+11   3.9627e+09   1.0142e+11   5.3176e+00   6.9843e+00   4.3952e+01
  2.1135e-01   6.2211e-01   7.5473e+11   6.0627e+09   5.1281e+11   4.1193e+09   9.3301e+10   5.3176e+00   6.3219e+00   3.3898e+01
  2.3714e-01   5.8731e-01   6.3370e+11   5.3912e+09   5.1174e+11   4.3536e+09   8.4530e+10   4.7394e+00   6.0222e+00   2.1150e+01
  2.6607e-01   5.5445e-01   5.3244e+11   4.8515e+09   5.1102e+11   4.6563e+09   7.6037e+10   3.7646e+00   5.5730e+00   1.8257e+01
  2.9854e-01   5.2344e-01   4.6270e+11   4.4153e+09   5.2779e+11   5.0364e+09   7.1774e+10   4.2240e+00   5.2554e+00   9.9418e+00
  3.3497e-01   4.9416e-01   4.2109e+11   3.7621e+09   5.7087e+11   5.1002e+09   6.8916e+10   4.2240e+00   4.9421e+00   5.1111e+00
  3.7584e-01   4.6652e-01   3.8049e+11   3.3175e+09   6.1306e+11   5.3454e+09   6.8311e+10   3.3552e+00   4.5605e+00   4.1092e+00
  4.2170e-01   4.4042e-01   3.2819e+11   2.5453e+09   6.2848e+11   4.8742e+09   6.0870e+10   3.3552e+00   4.3925e+00   3.4180e+00
  4.7315e-01   4.1578e-01   3.4455e+11   2.2211e+09   7.8419e+11   5.0550e+09   6.2709e+10   2.9903e+00   4.3903e+00   3.2309e+00
  5.3088e-01   3.9252e-01   3.1067e+11   2.0128e+09   8.4035e+11   5.4446e+09   6.1555e+10   2.9903e+00   4.1409e+00   3.0370e+00
  5.9566e-01   3.7057e-01   2.7186e+11   1.7615e+09   8.7399e+11   5.6631e+09   5.6175e+10   2.9903e+00   3.9687e+00   2.8835e+00
  6.6834e-01   3.4984e-01   2.4394e+11   1.5665e+09   9.3206e+11   5.9855e+09   5.3008e+10   2.9903e+00   3.8090e+00   2.6668e+00
  7.4989e-01   3.3027e-01   2.1744e+11   1.4021e+09   9.8740e+11   6.3672e+09   5.1691e+10   2.6651e+00   3.3728e+00   2.5744e+00
  8.4140e-01   3.1179e-01   1.9678e+11   1.2744e+09   1.0621e+12   6.8780e+09   4.9618e+10   2.6651e+00   3.2459e+00   2.3912e+00
  9.4406e-01   2.9435e-01   1.7260e+11   1.2065e+09   1.1071e+12   7.7390e+09   4.6501e+10   2.6651e+00   2.8750e+00   2.2804e+00
  1.0593e+00   2.7789e-01   1.5426e+11   9.9421e+08   1.1761e+12   7.5796e+09   4.2880e+10   2.3753e+00   2.8065e+00   2.1292e+00
  1.1885e+00   2.6234e-01   1.3685e+11   8.9874e+08   1.2400e+12   8.1433e+09   4.0241e+10   2.3753e+00   2.7265e+00   2.0101e+00
  1.3335e+00   2.4767e-01   1.2112e+11   7.7678e+08   1.3043e+12   8.3649e+09   3.7984e+10   2.1170e+00   2.5880e+00   1.9507e+00
  1.4962e+00   2.3381e-01   1.0936e+11   7.9483e+08   1.3996e+12   1.0173e+10   3.7518e+10   1.8868e+00   2.3466e+00   1.7815e+00
