5.532482852000000229e+00 3.976290093038143141e+02 3.992382812500000000e+02
5.607830844999999620e+00 3.905406022821970851e+02 3.666289062500000000e+02
5.683178836999999817e+00 3.674814014259837336e+02 3.408398437500000000e+02
5.758526830000000096e+00 3.541796993067584935e+02 3.261640625000000000e+02
5.833874823000000376e+00 3.280138509017411366e+02 3.153320312500000000e+02
5.909222815999999767e+00 3.053922058789609650e+02 2.944648437500000000e+02
5.984570809000000047e+00 2.893776566153072736e+02 2.814960937500000000e+02
6.059918802000000326e+00 2.660559221561769050e+02 2.641289062500000000e+02
6.091433063000000203e+00 2.546873344041449343e+02 2.543593750000000000e+02
6.166781055999999595e+00 2.437731021943042720e+02 2.382382812500000000e+02
6.242129048999999874e+00 2.317411473977587377e+02 2.211718750000000000e+02
6.317477042000000154e+00 2.098907668464053131e+02 2.100468750000000000e+02
6.392825035000000433e+00 1.961493540108658067e+02 1.947460937500000000e+02
6.468173027999999825e+00 1.842927282419826724e+02 1.822382812500000000e+02
6.543521020000000021e+00 1.726771798957781812e+02 1.761796875000000000e+02
6.618869013000000301e+00 1.570290638361959452e+02 1.653281250000000000e+02
6.694217005999999692e+00 1.436602251876532819e+02 1.575820312500000000e+02
6.769564998999999972e+00 1.289106704237693179e+02 1.474687500000000000e+02
6.844912992000000251e+00 1.129995608098363817e+02 1.397187500000000000e+02
6.920260984999999643e+00 1.023044898910022482e+02 1.309023437500000000e+02
6.995608977999999922e+00 1.033783802143629345e+02 1.184375000000000000e+02
7.070956971000000202e+00 9.853491570626096063e+01 1.149960937500000000e+02
7.114979255999999808e+00 1.010902740860823883e+02 1.074804687500000000e+02
7.190327249000000087e+00 9.330231960812101022e+01 1.012851562500000000e+02
7.265675242000000367e+00 8.978023907470105769e+01 9.548046875000000000e+01
7.341023234999999758e+00 8.326110867369484936e+01 8.942968750000000000e+01
7.416371228000000038e+00 7.742014280879523369e+01 8.336718750000000000e+01
7.491719221000000317e+00 7.175418719155445046e+01 7.817187500000000000e+01
7.567067213999999709e+00 6.705078773072303022e+01 7.596484375000000000e+01
7.642415205999999905e+00 6.400998526265061628e+01 6.999218750000000000e+01
7.717763199000000185e+00 6.195361527694492310e+01 6.756250000000000000e+01
7.793111191999999576e+00 5.644079358140562874e+01 6.253125000000000000e+01
7.868459184999999856e+00 5.431879474639929839e+01 5.898437500000000000e+01
7.943807178000000135e+00 5.005292082757212313e+01 5.573437500000000000e+01
8.019155170999999527e+00 4.653084029415218481e+01 5.040625000000000000e+01
8.094503164000000695e+00 4.563391293561490158e+01 4.798046875000000000e+01
8.169851157000000086e+00 4.088676092572590903e+01 4.504687500000000000e+01
8.245199149999999477e+00 3.900540113625048377e+01 4.287109375000000000e+01
8.320547142000000562e+00 3.653338188306931755e+01 4.020703125000000000e+01
8.395895134999999954e+00 3.557082572665996167e+01 3.864453125000000000e+01
8.471243127999999345e+00 3.250814700977305449e+01 3.561718750000000000e+01
8.546591121000000513e+00 3.069241604388398414e+01 3.263671875000000000e+01
8.621939113999999904e+00 2.883293252893734504e+01 3.192187500000000000e+01
8.697287106999999295e+00 2.625153190311225515e+01 3.005859375000000000e+01
8.772635100000000463e+00 2.439204838816561249e+01 2.739843750000000000e+01
8.847983092999999855e+00 2.404202796227649941e+01 2.638671875000000000e+01
8.923331084999999163e+00 2.220442072957292723e+01 2.466796875000000000e+01
8.998679078000000331e+00 2.056369998562840706e+01 2.329687500000000000e+01
9.074027070999999722e+00 1.990741168805060113e+01 2.185546875000000000e+01
9.149375063999999114e+00 1.846357743286514363e+01 2.067578125000000000e+01
9.224723057000000281e+00 1.859483509289498926e+01 1.909375000000000000e+01
9.300071049999999673e+00 1.686660924312105436e+01 1.886718750000000000e+01
9.375419043000000840e+00 1.638533115977351784e+01 1.609375000000000000e+01
9.450767036000000232e+00 2.121998828320621300e+01 1.619921875000000000e+01
9.526115028999999623e+00 1.367267286363287226e+01 1.536718750000000000e+01
9.601463021000000708e+00 1.345391009777360125e+01 1.364843750000000000e+01
9.676811014000000100e+00 1.183506563092929831e+01 1.333593750000000000e+01
9.752159006999999491e+00 1.093813829039200947e+01 1.366406250000000000e+01
9.827507000000000659e+00 9.100531057688439063e+00 1.100390625000000000e+01
9.902854993000000050e+00 9.297417546447494630e+00 1.079296875000000000e+01
9.978202985999999441e+00 7.044161059125597646e+00 1.090625000000000000e+01
1.005355098000000069e+01 2.625153190311225959e+00 1.100781250000000000e+01
1.012889896999999984e+01 3.281441487889032449e-01 8.726562500000000000e+00
1.020424696000000075e+01 1.312576600298469842e-01 8.031250000000000000e+00
1.027959496000000073e+01 4.375255420042519633e-02 8.179687500000000000e+00
1.035494294999999987e+01 1.093813829296343965e-01 8.054687500000000000e+00
1.043029094000000079e+01 2.406390429594813807e-01 8.273437500000000000e+00
1.050563894000000076e+01 1.750102116588435897e-01 7.621093750000000000e+00
1.058098692999999990e+01 4.156492546183250258e-01 5.464843750000000000e+00
